"","company_name","status_label","year","current_assets","cogs","dep_amort","EBITDA","inventory","net_income","receivables","mkt_value","net_sales","total_assets","long_term_debt","EBIT","gross_profit","current_liabilities","ret_earnings","total_revenue","total_liab","total_op_exp","lag_total_assets","lag_total_revenue","working_capital","Altman_z","operating_income","ROA","current_ratio"
"581","C_864","alive",2005,1304.094,981.859,131.64,603.913,228.222,554.619,601.683,12299.8757,1585.772,17451.614,6729.364,472.273,603.913,1942.633,1048.339,1585.772,12279.937,981.859,10116.901,1164.933,-638.539,0.821337820794785,603.913,0.0596934772812347,0.671302299507936
"582","C_865","alive",2005,38.867,31.364,11.274,33.717,0.388,25.955,17.482,171.0592,76.238,109.383,28.05,22.443,44.874,25.521,48.608,76.238,69.647,42.521,69.926,62.249,13.346,3.61627401911824,44.874,0.641735549008952,1.52294189099173
"583","C_867","alive",2005,51.506,65.076,3.868,17.085,15.235,7.282,18.168,95.5696,118.94,89.11,12.675,13.217,53.864,25.941,57.906,118.94,39.59,101.855,93.016,112.494,25.565,4.5266359855787,53.864,0.579083168487142,1.98550557033268
"584","C_868","failed",2005,347.99,111.978,16.7,86.359,70.778,15.787,54.746,1192.8196,367.618,618.013,241.319,69.659,255.64,36.756,233.285,367.618,308.738,281.259,558.317,303.493,311.234,4.41770779981607,255.64,0.457876081151031,9.46756992055719
"585","C_869","alive",2005,458.808,804.926,9.459,40.844,220.714,13.028,176.285,470.6895,1101.196,598.497,62.235,31.385,296.27,223.276,195.238,1101.196,328.356,1060.352,562.331,995.192,235.532,3.8020169146533,296.27,0.526860514536812,2.0548917035418
"586","C_870","alive",2005,101.209,148.769,3.514,1.854,17.29,-4.266,56.88,101.1595,153.881,136.478,31.739,-1.66,5.112,44.055,-57.656,153.881,85.174,152.027,111.92,145.687,57.154,1.7110798562275,5.11199999999999,0.045675482487491,2.29733287935535
"587","C_871","alive",2005,490.918,2168.636,153.08,436.246,74.09,162.31,259.043,2089.7584,2604.882,3833.726,1140.88,283.166,436.246,402.922,480.274,2604.882,2571.299,2168.636,3798.901,2464.018,87.996,1.61377392629369,436.246,0.114834790377533,1.21839462724795
"588","C_872","alive",2005,466.8,963.3,127.7,263.4,73.9,100.9,315.7,1793.4552,1352,4423.6,1744.3,135.7,388.7,573.7,945.7,1352,2997.4,1088.6,2440.6,639.5,-106.9,1.03616783214953,388.7,0.159264115381464,0.813665678926268
"589","C_874","alive",2005,147.427,1156.221,64.155,142.703,20.953,194.582,41.14,935.917,1518.347,804.78,250.455,78.548,362.126,174.872,-149.235,1518.347,482.399,1375.644,668.883,1519.881,-27.445,3.07229220556151,362.126,0.541389151764958,0.843056635710691
"590","C_875","alive",2005,1027.62,3036.171,21.88,91.802,0,58.366,531.713,1421.6089,3188.454,1649.105,0,69.922,152.283,697.337,220.028,3188.454,902.31,3096.652,1588.206,2916.825,330.283,3.44580589744,152.283,0.0958836574096813,1.47363469886153
"591","C_876","failed",2005,138.432,391.23,11.046,7.251,62.799,-13.157,63.612,24.6388,455.197,212.683,12.857,-3.795,63.967,134.036,-67.257,455.197,157.39,447.946,224.464,457.642,4.39600000000002,1.75738410718829,63.967,0.284976655499323,1.03279715897222
"592","C_877","alive",2005,438.127,201.738,13.79,83.966,51.783,73.889,50.869,904.8696,354.558,670.587,200,70.176,152.82,44.744,502.464,354.558,310.911,270.592,619.124,333.811,393.383,4.37325264311224,152.82,0.246832621575,9.79186036116574
"593","C_878","alive",2005,346.084,672.353,13.245,64.227,0,33.426,160.019,640.0664,955.855,807.294,150.001,50.982,283.502,112.573,437.225,955.855,362.913,891.628,804.194,911.543,233.511,3.55597106893657,283.502,0.35252936480501,3.07430733834934
"594","C_879","alive",2005,94.085,51.486,4.081,16.849,13.151,10.128,19.839,206.7798,141.552,142.364,0,12.768,90.066,22.148,82.822,141.552,30.388,124.703,136.666,140.248,71.937,6.79388177380974,90.0660000000001,0.659022726940132,4.24801336463789
"595","C_880","alive",2005,2196.5,5129.8,391.8,2232.1,717,980.4,879.1,17518.3626,10177.2,10574.5,3706.9,1840.3,5047.4,3162.8,2690,10177.2,8290.8,7945.1,10790.4,9613.9,-966.3,3.05101009566411,5047.4,0.467767645314354,0.694479575060073
"596","C_881","alive",2005,1042.304,1605.623,36.92,125.889,206.403,-38.413,294.044,621.0107,2064.594,1513.646,494.806,88.969,458.971,353.066,490.979,2064.594,904.279,1938.705,1578.302,2555.704,689.238,2.97053790549519,458.971,0.290800493188249,2.95215058940821
"597","C_882","alive",2005,948.904,4388.831,42.1,98.252,0,39.263,803.812,938.576,5289.825,1312.857,0,56.152,900.994,520.915,695.831,5289.825,640.814,5191.573,1249.756,4984.051,427.989,6.18240368924267,900.994,0.72093592669289,1.82161005154392
"598","C_883","alive",2005,831.062,1450.21,66.884,281.008,386.674,119.291,293.311,1748.123,2304.167,2092.337,386.485,214.124,853.957,428.658,392.747,2304.167,1102.015,2023.159,1938.663,1971.441,402.404,2.88430947925049,853.957,0.44048759376952,1.93875303855288
"599","C_884","alive",2005,3249,2567,969,2383,352,3211,1069,10559.0223,5927,14276,2825,1414,3360,3931,626,5927,9949,3544,14518,5157,-682,1.38288030381733,3360,0.231436837029894,0.826507250063597
"600","C_885","alive",2005,31.398,69.636,2.027,2.26,5.86,0.193,23.199,22.0542,84.071,50.472,0.583,0.233,14.435,20.373,19.639,84.071,24.108,81.811,46.212,73.481,11.025,3.03669013709191,14.435,0.312364753743616,1.54115741422471
"601","C_886","alive",2005,58.848,184.051,2.366,6.751,29.712,4.376,24.191,32.9596,202.877,72.901,7.428,4.385,18.826,35.842,-10.787,202.877,45.262,196.126,67.938,148.901,23.006,3.58986327831887,18.826,0.277105596278961,1.64187266335584
"602","C_889","alive",2005,352.04,855.915,32.742,46.588,87.531,16.588,125.178,511.7244,1124.212,600.54,0.35,13.846,268.297,148.372,496.458,1124.212,172.314,1077.624,614.069,1148.638,203.668,5.29424872832251,268.297,0.436916698286349,2.37268487315666
"603","C_890","alive",2005,4783.1,9781.3,844.5,3410.9,1752.1,1568.3,2101.9,27528.475,15902.6,16303.2,2594.7,2566.4,6121.3,4642.9,10912,15902.6,9593.1,12491.7,17018,15083.2,140.200000000001,4.1640337565789,6121.3,0.359695616406158,1.03019664433867
"604","C_891","alive",2005,15.461,35.969,2.532,4.705,6.077,0.644,6.808,14.174,47.87,41.055,12.275,2.173,11.901,8.435,6.543,47.87,21.757,43.165,37.114,35.822,7.026,2.16002736294184,11.901,0.320660667133696,1.83295791345584
"605","C_892","alive",2005,186.276,527.525,57.405,179.549,18.967,68.781,126.699,1354.9071,795.722,1025.548,200.032,122.144,268.197,139.821,426.872,795.722,484.918,616.173,904.675,675.319,46.455,3.48248088055281,268.197,0.296456738607787,1.33224622910722
"606","C_894","alive",2005,52.872,120.974,5.97,14.04,24.362,3.08,19.945,53.9065,157.366,92.389,22.524,8.07,36.392,21.633,21.616,157.366,54.281,143.326,96.251,148.978,31.239,3.32071079095842,36.392,0.378094773041319,2.4440438219387
"607","C_895","alive",2005,563.299,2390.761,98.11,613.231,52.455,471.439,430.605,4237.1121,3003.992,4603.955,2135.021,515.121,613.231,448.955,180.876,3003.992,3419.389,2390.761,4222.278,3014.149,114.344,1.8499976200171,613.231,0.145237002395389,1.25468922275061
"608","C_897","alive",2005,23.566,24.173,1.044,8.375,7.596,4.494,8.763,64.2814,41.092,29.241,0,7.331,16.919,6.034,22.102,41.092,7.12,32.717,25.68,41.565,17.532,9.42728277499386,16.919,0.658839563862928,3.90553529996685
"609","C_898","alive",2005,6466,45565,1265,3300,4486,958,686,13303.2,60553,20482,6678,2035,14988,6715,4330,60553,16092,57253,20491,56434,-249,4.06167066537607,14988,0.731443072568445,0.962918838421445
"610","C_899","alive",2005,305.56,400.509,25.411,25.267,54.744,-104.082,143.575,376.8623,561.274,386.496,270,-0.144,160.765,119.511,-250.174,561.274,418.244,536.007,487.682,717.811,186.049,1.66306325902123,160.765,0.329651289159739,2.55675209813323
"611","C_900","alive",2005,98.804,203.17,6.974,30.406,39.452,14.636,46.726,276.9878,282.44,172.637,0,23.432,79.27,31.615,83.635,282.44,34.597,252.034,174.732,241.405,67.189,8.03288473353629,79.27,0.453666185930454,3.1252253677052
"612","C_901","alive",2005,104.41,319.776,10.875,23.49,37.271,5.102,49.437,84.624,396.722,188.963,108.776,12.615,76.946,61.044,-62.728,396.722,175.507,373.232,166.915,363.608,43.366,2.4197262852671,76.946,0.460989126201959,1.71040560906887
"613","C_902","alive",2005,1620.119,1024.558,125.484,256.742,194.814,-5.623,323.31,3152.12,1919.25,2796.066,350,131.258,894.692,742.769,-1372.092,1919.25,1167.879,1662.508,2874.001,1700.164,877.35,2.15025783472261,894.692,0.311305389246559,2.18118822944953
"614","C_904","alive",2005,248.87,72.312,18.494,-33.449,41.181,-132.726,25.273,406.7265,134.531,316.392,147.687,-51.943,62.219,65.857,-458.421,134.531,213.544,167.98,459.564,255.801,183.013,-0.308115113790428,62.219,0.135387019000618,3.77894529055378
"615","C_905","alive",2005,67.894,136.878,4.302,22.437,41.342,10.87,23.371,273.1575,182.294,119.937,21.605,18.135,45.416,39.902,42.723,182.294,66.107,159.857,117.958,131.51,27.992,5.27688357569041,45.416,0.385018396378372,1.70151872086612
"616","C_906","alive",2005,584.559,1428.731,29.234,76.098,238.826,-3.041,270.578,793.3002,1916.777,971.174,173.368,46.864,488.046,228.41,250.82,1916.777,460.829,1840.679,1026.357,2048.381,356.149,3.9674241951943,488.046,0.475512906327915,2.55925309750011
"617","C_907","alive",2005,424.126,1484.167,23.036,112.865,184.608,40.125,156.644,687.8783,1597.032,1385.073,340.433,89.829,112.865,365.56,223.848,1597.032,1017.6,1484.167,1265.295,1250.32,58.566,2.04964211060447,112.865,0.0892005421660565,1.16020899441952
"618","C_909","alive",2005,1981,3306.3,230.2,796.1,436.6,271,791.2,4143.006,4574.6,5552.6,463.7,565.9,1268.3,1048,2386.3,4574.6,2296.8,3778.5,5404.135,4007.627,933,3.04578274681002,1268.3,0.234690658171937,1.89026717557252
"619","C_910","alive",2005,605.9,2298.1,249.1,414,32.5,212.4,202.6,2479.95,3026.5,2908.7,286.6,164.9,728.4,448.4,283.3,3026.5,1308.5,2612.5,3905.2,4631.4,157.5,2.56607374823864,728.4,0.18652053672027,1.35124888492417
"620","C_911","alive",2005,1244.836,714.694,23.667,428.87,110.051,299.341,232.005,3975.2114,1502.453,1448.815,0,405.203,787.759,379.133,509.376,1502.453,381.919,1073.583,1198.626,935.946,865.703,9.41431756375858,787.759,0.657218348342185,3.28337549092271
"621","C_912","alive",2005,129.197,382.409,10.171,60.778,43.987,27.395,68.507,377.3016,494.195,240.007,55.026,50.607,111.786,71.978,-1.265,494.195,149.708,433.417,218.502,387.139,57.219,4.5457694882012,111.786,0.511601724469341,1.79495123509961
"622","C_913","alive",2005,474.405,878.741,33.262,153.304,164.365,93.088,100.351,1470.0938,1131.466,731.278,0,120.042,252.725,103.846,933.289,1131.466,143.552,978.162,712.887,1096.953,370.559,10.6282738530007,252.725,0.354509199915274,4.56835121237217
"623","C_914","alive",2005,119.625,352.397,28.539,63.336,36.409,18.47,59.088,555.3417,679.257,369.079,10.215,34.797,326.86,116.05,165.488,679.257,167.37,615.921,341.74,600.455,3.575,4.78172264184998,326.86,0.956458126060748,1.03080568720379
"624","C_916","alive",2005,28.954,20.574,1.648,-0.413,4.123,-4.557,5.182,51.5268,40.141,57.172,2.7,-2.061,19.567,19.75,-13.544,40.141,23.991,40.554,47.807,30.127,9.204,1.73332721124406,19.567,0.409291526345514,1.4660253164557
"625","C_918","alive",2005,168.026,165.335,5.091,40.457,79.125,26.738,65.365,338.6033,450.185,279.224,0,35.366,284.85,52.543,172.316,450.185,93.799,409.728,260.55,419.652,115.483,5.55644993320874,284.85,1.09326424870466,3.19787602535066
"626","C_919","alive",2005,247.464,496.897,1.3,6.389,133.114,1.528,91.403,69.5106,528.045,263.712,64.176,5.089,31.148,103.74,29.875,528.045,167.916,521.656,250.284,421.411,143.724,3.12701856194123,31.148,0.124450624091032,2.38542510121458
"627","C_920","failed",2005,184.87,427.3,60.828,234.322,22.099,76.878,143.327,1933.8178,860.859,3445.2,1706.024,173.494,433.559,159.663,735.465,860.859,2503.681,626.537,1403.844,683.324,25.2070000000001,1.18713314562458,433.559,0.308837021777348,1.15787627690824
"628","C_921","alive",2005,1763.3,4221.9,160.8,608.6,767.1,251.3,847.6,4191.9679,5299.3,4052.6,921.6,447.8,1077.4,738,2159.4,5299.3,1803.6,4690.7,4197.2,5085.5,1025.3,4.1163812689103,1077.4,0.256694939483465,2.38929539295393
"629","C_922","failed",2005,159.101,43.908,1.141,6.318,0,5.069,34.508,205.1781,86.662,183.938,0,5.177,42.754,29.525,125.083,86.662,30.541,80.344,205.015,103.306,129.576,6.39228448381685,42.754,0.208540838475234,5.38868755292125
"630","C_924","alive",2005,120.353,422.182,5.892,11.087,80.346,-26.682,16.497,136.577,575.745,130.881,0,5.195,153.563,85.957,4.955,575.745,88.123,564.658,155.993,561.041,34.396,5.82825517947637,153.563,0.984422377927215,1.40015356515467
"631","C_926","failed",2005,2.918,13.331,0.281,-2.852,0.046,-2.832,0.83,46.081,13.432,15.317,7.381,-3.133,0.101,4.513,-37.307,13.432,11.894,16.284,19.853,9.466,-1.595,-1.00835996417134,0.101000000000001,0.00508739233365239,0.646576556614226
"632","C_929","alive",2005,64.184,52.09,13.327,36.852,5.717,18.237,14.68,520.066,151.152,151.822,0,23.525,99.062,21.955,85.558,151.152,29.829,114.3,129.048,130.549,42.229,13.0906091092877,99.062,0.767636848304507,2.92343429742655
"633","C_930","alive",2005,10795.8,2897,577.2,4225.8,1878,1979.6,2761.7,61690.8528,14645.3,24580.8,5763.5,3648.6,11748.3,5716.3,9606.6,14645.3,13788.9,10419.5,24867,13857.9,5079.5,4.56511936123553,11748.3,0.47244540957896,1.88859926875776
"634","C_932","alive",2005,2784,5920,299,1246.5,1160,683,182,9345.7,9669,6346,1669,947.5,3749,1575,3833,9669,3842,8422.5,6089,9408,1209,4.55007432817862,3749,0.615700443422565,1.76761904761905
"635","C_933","alive",2005,676.634,1120.293,43.982,199.668,275.745,122.306,242.093,1672.8985,1601.19,1161.161,157.853,155.686,480.897,293.642,673.472,1601.19,508.867,1401.522,1059.164,1333.675,382.992,5.00171178625335,480.897,0.454034502683248,2.30428208498784
"636","C_940","alive",2005,1456.537,2549.396,126.8,651.53,536.296,317.366,415.849,3760.5627,4847.753,3152.036,417.833,524.73,2298.357,607.739,3088.749,4847.753,1146.434,4196.223,3029.752,4632.828,848.798,5.75050621433684,2298.357,0.758595753051735,2.39664889039538
"637","C_942","alive",2005,10529,33941,705,3272,1921,1825,4579,27488.16,37213,27744,4784,2567,3272,9428,5725,37213,19877,33941,25554,35526,1101,2.81289004969229,3272,0.128042576504657,1.11677980483666
"638","C_944","alive",2005,724,984.9,27.9,249.7,245,223.6,141.3,1580.2277,1285.1,979.3,150,221.8,300.2,108.4,187.9,1285.1,339.1,1035.4,646.7,966.8,615.6,5.87866884607512,300.2,0.464202876140405,6.6789667896679
"639","C_945","alive",2005,3020.1,6374.4,396.5,1287.6,907.4,390.2,1658.4,6223.1939,7662,13812.6,3920.8,891.1,1287.6,2155.2,792.1,7662,9333.2,6374.4,13364.13,6650.466,864.9,1.32309860175893,1287.6,0.0963474614509138,1.40130846325167
"640","C_946","alive",2005,783.367,3443.199,84.072,199.181,462.03,73.884,183.213,1302.1878,4670.303,1504.144,70.078,115.109,1227.104,592.453,535.896,4670.303,736.266,4471.122,1411.163,4607.873,190.914,5.06978411964483,1227.104,0.869569284342064,1.32224328343345
"641","C_947","alive",2005,191.754,660.182,82.504,144.351,72.11,10.354,109.775,960.2476,898.092,1211.695,407.386,61.847,237.91,107.773,370.001,898.092,761.773,753.741,1270.93,831.166,83.981,2.17662189621107,237.91,0.187193629861597,1.77923969825466
"642","C_948","alive",2005,134.334,460.581,3.7,19.341,0,6.272,118.916,39.284,539.841,173.978,105.792,15.641,79.26,91.171,-86.01,539.841,197.009,520.5,148.748,480.887,43.163,3.12483671915095,79.26,0.532847500470594,1.47342905090434
"643","C_949","alive",2005,1797.2,1783.3,132.7,664.3,240.3,455.5,217.6,2905.7766,2598.9,3598,734.8,531.6,815.6,346.1,1747.5,2598.9,1555.1,1934.6,3450.6,2849.4,1451.1,3.49494666423651,815.6,0.236364690198806,5.19271886737937
"644","C_950","alive",2005,7788,28453,980,5634,6635,2765,18,49823.2,43243,24639,3499,4654,14790,5832,12192,43243,10343,37609,21209,36464,1956,6.05666718640214,14790,0.697345466547221,1.33539094650206
"645","C_951","alive",2005,1572.3,2894.9,179.2,575.3,586,189.3,585.6,2955.1075,4042.7,4366.3,1662.9,396.1,1147.8,664.9,903.5,4042.7,2748.1,3467.4,4566.3,3159.5,907.4,2.4095301457363,1147.8,0.251363248144012,2.36471649872161
"646","C_952","alive",2005,9.326,266.557,15.054,35.109,2.215,3.448,0.151,340.7859,322.151,206.214,13.528,20.055,55.594,35.479,131.023,322.151,61.928,287.042,234.78,308.817,-26.153,5.9222493390498,55.594,0.236791890280262,0.262859719834268
"647","C_953","alive",2005,189.901,367.45,11.376,80.582,74.635,44.544,80.609,734.3856,492.167,359.795,0,69.206,124.717,56.273,218.373,492.167,98.716,411.585,300.269,356.281,133.628,7.761678511343,124.717,0.415350902024518,3.37463792582588
"648","C_954","alive",2005,31.092,69.757,3.412,10.981,9.258,0.061,18.32,55.9847,114.646,55.672,10.062,7.569,44.889,26.614,-40.66,114.646,39.484,103.665,54.486,103.023,4.478,2.43274863256486,44.889,0.823863010681643,1.16825730818366
"649","C_956","alive",2005,98.261,227.464,15.1,22.765,36.754,5.101,52.661,132.1115,306.485,248.249,30.256,7.665,79.021,40.556,159.099,306.485,105.02,283.72,248.397,292.437,57.705,3.26743412556844,79.021,0.318123809868879,2.42284742085018
"650","C_957","alive",2005,24.87,29.939,1.509,2.837,7.045,1.21,8.353,17.7788,46.183,32.664,5.031,1.328,16.244,12.945,-5.741,46.183,17.976,43.346,33.883,33.834,11.925,2.33349871344501,16.244,0.479414455626715,1.92120509849363
"651","C_958","alive",2005,933.196,2778.731,228.657,676.683,172.201,275.083,603.959,3925.657,3455.414,4423.562,1104.752,448.026,676.683,628.928,850.979,3455.414,2531.94,2778.731,3733.521,2719.257,304.268,2.39750458151672,676.683,0.181245264188952,1.48378828737153
"652","C_959","alive",2005,308.6,238.4,35.9,94.5,26.5,-4,16.5,209.1784,406.4,1048.3,889.6,58.6,168,207.3,-767,406.4,1709.6,311.9,1015.2,347.5,101.3,-0.262807445073069,168,0.16548463356974,1.48866377231066
"653","C_962","alive",2005,300.354,198.557,8.638,66.113,38.029,37.058,89.456,742.7093,374.377,351.732,15.673,57.475,175.82,134.051,183.516,374.377,163.3,308.264,341.635,366.969,166.303,5.63032021970131,175.82,0.5146428205541,2.24059499742635
"654","C_963","alive",2005,360.36,392.381,19.866,120.426,92.973,47.043,155.718,853.3215,738.043,812.736,301.043,100.56,345.662,141.839,356.565,738.043,480.85,617.617,773.719,660.785,218.521,3.31802841913235,345.662,0.446753924874535,2.54062704897807
"655","C_964","alive",2005,218.116,58.186,13.208,61.739,0,11.818,73.141,525.062,295.637,475.588,107.814,48.531,237.451,156.237,-116.108,295.637,293.9,233.898,464.889,277.296,61.879,1.84463242671954,237.451,0.51076923738785,1.39605855207153
"656","C_966","alive",2005,160.905,423.623,29.275,89.747,48.81,32.091,88.783,693.4934,513.37,916.907,222.312,60.472,89.747,152.98,91.671,513.37,573.024,423.623,827.371,424.881,7.92500000000001,1.65401777634046,89.7469999999999,0.108472499036103,1.0518041574062
"657","C_968","alive",2005,12.683,24.951,13.981,15.023,0.6,-0.22,9.85,25.3571,39.974,157.775,35.614,1.042,15.023,23.172,33.991,39.974,109.989,24.951,150.806,37.138,-10.489,0.6353191073879,15.023,0.0996180523321353,0.547341619195581
"658","C_969","alive",2005,953.383,1761.585,63.509,210.241,331.453,65.8,243.193,1524.8299,2254.097,1961.777,474,146.732,492.512,690.254,446.368,2254.097,1418.449,2043.856,1928.136,1964.101,263.129,2.520330528002,492.512,0.255434263973081,1.38120604878784
"659","C_970","alive",2005,32.028,43.584,15.554,33.662,4.577,8.529,20.329,103.5563,92.512,223.267,140.98,18.108,48.928,23.95,24.435,92.512,188.258,58.85,168.537,90.515,8.078,1.20868447517676,48.928,0.29031013961326,1.3372860125261
"660","C_972","alive",2005,9383,50947,1329,6269,3041,3032,3534,22360.5036,58596,28498,3698,4940,7649,8154,6255,58596,16358,52327,23423,45135,1229,3.80738778998552,7649,0.326559364726978,1.15072357125337
"661","C_973","alive",2005,78.903,176.32,26.131,66.672,0,28.271,17.907,537.8622,289.244,587.234,123.11,40.541,112.924,108.694,232.019,289.244,285.911,222.572,787.499,272.707,-29.791,2.34137904225837,112.924,0.143395737645381,0.725918633963236
"662","C_976","alive",2005,5262,9949,490,1703,0,404,2730,17327.7161,11652,17892,5044,1213,1703,4351,4233,11652,12532,9949,18337,12121,911,2.09689363562265,1703,0.0928723346239843,1.20937715467709
"663","C_977","alive",2005,187.999,1172.366,26.418,33.327,127.97,-40.235,21.654,68.3867,1683.791,519.971,233.634,6.909,511.425,143.98,74.699,1683.791,434.552,1650.464,546.868,1681.609,44.019,3.67922384219802,511.425,0.935189113277794,1.30572996249479
